"date","value","location_name","location"
2023-11-25,71,"Oklahoma","40"
2023-11-25,17,"Oregon","41"
2023-11-25,212,"Pennsylvania","42"
2023-11-25,6,"Rhode Island","44"
2023-11-25,133,"South Carolina","45"
2023-11-25,7,"South Dakota","46"
2023-11-25,98,"Tennessee","47"
2023-11-25,699,"Texas","48"
2023-11-25,17,"Utah","49"
2023-11-25,143,"Virginia","51"
2023-11-25,3,"Vermont","50"
2023-11-25,74,"Washington","53"
2023-11-25,59,"Wisconsin","55"
2023-11-25,17,"West Virginia","54"
2023-11-25,24,"Wyoming","56"
2023-12-02,14,"Alaska","02"
2023-12-02,110,"Alabama","01"
2023-12-02,41,"Arkansas","05"
2023-12-02,388,"Arizona","04"
2023-12-02,868,"California","06"
2023-12-02,153,"Colorado","08"
2023-12-02,74,"Connecticut","09"
2023-12-02,14,"District of Columbia","11"
2023-12-02,10,"Delaware","10"
2023-12-02,761,"Florida","12"
2023-12-02,261,"Georgia","13"
2023-12-02,32,"Hawaii","15"
2023-12-02,43,"Iowa","19"
2023-12-02,46,"Idaho","16"
2023-12-02,205,"Illinois","17"
2023-12-02,181,"Indiana","18"
2023-12-02,37,"Kansas","20"
2023-12-02,48,"Kentucky","21"
2023-12-02,158,"Louisiana","22"
2023-12-02,148,"Massachusetts","25"
2023-12-02,78,"Maryland","24"
2023-12-02,15,"Maine","23"
2023-12-02,173,"Michigan","26"
2023-12-02,48,"Minnesota","27"
2023-12-02,140,"Missouri","29"
2023-12-02,71,"Mississippi","28"
2023-12-02,21,"Montana","30"
2023-12-02,312,"North Carolina","37"
2023-12-02,11,"North Dakota","38"
2023-12-02,11,"Nebraska","31"
2023-12-02,15,"New Hampshire","33"
2023-12-02,160,"New Jersey","34"
2023-12-02,86,"New Mexico","35"
2023-12-02,77,"Nevada","32"
2023-12-02,509,"New York","36"
2023-12-02,161,"Ohio","39"
2023-12-02,59,"Oklahoma","40"
2023-12-02,43,"Oregon","41"
2023-12-02,279,"Pennsylvania","42"
2023-12-02,6,"Rhode Island","44"
2023-12-02,177,"South Carolina","45"
2023-12-02,6,"South Dakota","46"
2023-12-02,152,"Tennessee","47"
2023-12-02,829,"Texas","48"
2023-12-02,17,"Utah","49"
2023-12-02,157,"Virginia","51"
2023-12-02,8,"Vermont","50"
2023-12-02,83,"Washington","53"
2023-12-02,97,"Wisconsin","55"
2023-12-02,20,"West Virginia","54"
2023-12-02,48,"Wyoming","56"
2023-12-09,4,"Alaska","02"
2023-12-09,143,"Alabama","01"
2023-12-09,53,"Arkansas","05"
2023-12-09,602,"Arizona","04"
2023-12-09,1077,"California","06"
2023-12-09,234,"Colorado","08"
2023-12-09,120,"Connecticut","09"
2023-12-09,20,"District of Columbia","11"
2023-12-09,18,"Delaware","10"
2023-12-09,843,"Florida","12"
2023-12-09,442,"Georgia","13"
2023-12-09,24,"Hawaii","15"
2023-12-09,50,"Iowa","19"
2023-12-09,67,"Idaho","16"
2023-12-09,253,"Illinois","17"
2023-12-09,260,"Indiana","18"
2023-12-09,43,"Kansas","20"
2023-12-09,86,"Kentucky","21"
2023-12-09,178,"Louisiana","22"
2023-12-09,216,"Massachusetts","25"
2023-12-09,115,"Maryland","24"
2023-12-09,20,"Maine","23"
2023-12-09,247,"Michigan","26"
2023-12-09,78,"Minnesota","27"
2023-12-09,154,"Missouri","29"
2023-12-09,96,"Mississippi","28"
2023-12-09,37,"Montana","30"
2023-12-09,402,"North Carolina","37"
2023-12-09,16,"North Dakota","38"
2023-12-09,13,"Nebraska","31"
2023-12-09,28,"New Hampshire","33"
2023-12-09,304,"New Jersey","34"
2023-12-09,157,"New Mexico","35"
2023-12-09,118,"Nevada","32"
2023-12-09,744,"New York","36"
2023-12-09,239,"Ohio","39"
2023-12-09,85,"Oklahoma","40"
2023-12-09,45,"Oregon","41"
2023-12-09,391,"Pennsylvania","42"
2023-12-09,24,"Rhode Island","44"
2023-12-09,264,"South Carolina","45"
2023-12-09,13,"South Dakota","46"
2023-12-09,178,"Tennessee","47"
2023-12-09,1155,"Texas","48"
2023-12-09,24,"Utah","49"
2023-12-09,229,"Virginia","51"
2023-12-09,8,"Vermont","50"
2023-12-09,109,"Washington","53"
2023-12-09,122,"Wisconsin","55"
2023-12-09,33,"West Virginia","54"
2023-12-09,46,"Wyoming","56"
2023-12-16,5,"Alaska","02"
2023-12-16,269,"Alabama","01"
2023-12-16,96,"Arkansas","05"
2023-12-16,946,"Arizona","04"
2023-12-16,1763,"California","06"
2023-12-16,252,"Colorado","08"
2023-12-16,115,"Connecticut","09"
2023-12-16,46,"District of Columbia","11"
2023-12-16,24,"Delaware","10"
2023-12-16,989,"Florida","12"
2023-12-16,746,"Georgia","13"
2023-12-16,28,"Hawaii","15"
2023-12-16,90,"Iowa","19"
2023-12-16,115,"Idaho","16"
2023-12-16,464,"Illinois","17"
2023-12-16,374,"Indiana","18"
2023-12-16,92,"Kansas","20"
2023-12-16,137,"Kentucky","21"
2023-12-16,307,"Louisiana","22"
2023-12-16,317,"Massachusetts","25"
2023-12-16,207,"Maryland","24"
2023-12-16,16,"Maine","23"
2023-12-16,271,"Michigan","26"
2023-12-16,110,"Minnesota","27"
2023-12-16,224,"Missouri","29"
2023-12-16,200,"Mississippi","28"
2023-12-16,78,"Montana","30"
2023-12-16,733,"North Carolina","37"
2023-12-16,26,"North Dakota","38"
2023-12-16,62,"Nebraska","31"
2023-12-16,41,"New Hampshire","33"
2023-12-16,488,"New Jersey","34"
2023-12-16,232,"New Mexico","35"
2023-12-16,158,"Nevada","32"
2023-12-16,944,"New York","36"
2023-12-16,438,"Ohio","39"
2023-12-16,153,"Oklahoma","40"
2023-12-16,103,"Oregon","41"
2023-12-16,702,"Pennsylvania","42"
2023-12-16,16,"Rhode Island","44"
2023-12-16,421,"South Carolina","45"
2023-12-16,33,"South Dakota","46"
2023-12-16,294,"Tennessee","47"
2023-12-16,1597,"Texas","48"
2023-12-16,58,"Utah","49"
2023-12-16,419,"Virginia","51"
2023-12-16,12,"Vermont","50"
2023-12-16,155,"Washington","53"
2023-12-16,187,"Wisconsin","55"
2023-12-16,82,"West Virginia","54"
2023-12-16,28,"Wyoming","56"
2023-12-23,4,"Alaska","02"
2023-12-23,318,"Alabama","01"
2023-12-23,187,"Arkansas","05"
2023-12-23,1106,"Arizona","04"
2023-12-23,1810,"California","06"
2023-12-23,367,"Colorado","08"
2023-12-23,194,"Connecticut","09"
2023-12-23,57,"District of Columbia","11"
2023-12-23,60,"Delaware","10"
2023-12-23,1352,"Florida","12"
2023-12-23,1132,"Georgia","13"
2023-12-23,32,"Hawaii","15"
2023-12-23,99,"Iowa","19"
2023-12-23,163,"Idaho","16"
2023-12-23,576,"Illinois","17"
2023-12-23,556,"Indiana","18"
2023-12-23,93,"Kansas","20"
2023-12-23,261,"Kentucky","21"
2023-12-23,381,"Louisiana","22"
2023-12-23,554,"Massachusetts","25"
2023-12-23,328,"Maryland","24"
2023-12-23,51,"Maine","23"
2023-12-23,567,"Michigan","26"
2023-12-23,189,"Minnesota","27"
2023-12-23,370,"Missouri","29"
2023-12-23,297,"Mississippi","28"
2023-12-23,116,"Montana","30"
2023-12-23,1076,"North Carolina","37"
2023-12-23,51,"North Dakota","38"
2023-12-23,51,"Nebraska","31"
2023-12-23,51,"New Hampshire","33"
2023-12-23,729,"New Jersey","34"
2023-12-23,237,"New Mexico","35"
2023-12-23,185,"Nevada","32"
2023-12-23,1343,"New York","36"
2023-12-23,638,"Ohio","39"
2023-12-23,137,"Oklahoma","40"
2023-12-23,147,"Oregon","41"
2023-12-23,933,"Pennsylvania","42"
2023-12-23,46,"Rhode Island","44"
2023-12-23,649,"South Carolina","45"
2023-12-23,48,"South Dakota","46"
2023-12-23,538,"Tennessee","47"
2023-12-23,1975,"Texas","48"
2023-12-23,80,"Utah","49"
2023-12-23,731,"Virginia","51"
2023-12-23,19,"Vermont","50"
2023-12-23,211,"Washington","53"
2023-12-23,297,"Wisconsin","55"
2023-12-23,153,"West Virginia","54"
2023-12-23,72,"Wyoming","56"
2023-12-30,5,"Alaska","02"
2023-12-30,348,"Alabama","01"
2023-12-30,234,"Arkansas","05"
2023-12-30,907,"Arizona","04"
2023-12-30,1470,"California","06"
2023-12-30,308,"Colorado","08"
2023-12-30,167,"Connecticut","09"
2023-12-30,55,"District of Columbia","11"
2023-12-30,48,"Delaware","10"
2023-12-30,1414,"Florida","12"
2023-12-30,758,"Georgia","13"
2023-12-30,40,"Hawaii","15"
2023-12-30,94,"Iowa","19"
2023-12-30,157,"Idaho","16"
2023-12-30,511,"Illinois","17"
2023-12-30,521,"Indiana","18"
2023-12-30,93,"Kansas","20"
2023-12-30,296,"Kentucky","21"
2023-12-30,304,"Louisiana","22"
2023-12-30,634,"Massachusetts","25"
2023-12-30,322,"Maryland","24"
2023-12-30,58,"Maine","23"
2023-12-30,497,"Michigan","26"
2023-12-30,168,"Minnesota","27"
2023-12-30,345,"Missouri","29"
2023-12-30,263,"Mississippi","28"
2023-12-30,129,"Montana","30"
2023-12-30,779,"North Carolina","37"
2023-12-30,52,"North Dakota","38"
2023-12-30,50,"Nebraska","31"
2023-12-30,46,"New Hampshire","33"
2023-12-30,667,"New Jersey","34"
2023-12-30,230,"New Mexico","35"
2023-12-30,143,"Nevada","32"
2023-12-30,1278,"New York","36"
2023-12-30,562,"Ohio","39"
2023-12-30,174,"Oklahoma","40"
2023-12-30,142,"Oregon","41"
2023-12-30,761,"Pennsylvania","42"
2023-12-30,48,"Rhode Island","44"
2023-12-30,473,"South Carolina","45"
2023-12-30,54,"South Dakota","46"
2023-12-30,474,"Tennessee","47"
2023-12-30,2093,"Texas","48"
2023-12-30,63,"Utah","49"
2023-12-30,538,"Virginia","51"
2023-12-30,15,"Vermont","50"
2023-12-30,209,"Washington","53"
2023-12-30,248,"Wisconsin","55"
2023-12-30,169,"West Virginia","54"
2023-12-30,82,"Wyoming","56"
2024-01-06,6,"Alaska","02"
2024-01-06,226,"Alabama","01"
2024-01-06,223,"Arkansas","05"
2024-01-06,716,"Arizona","04"
2024-01-06,1075,"California","06"
2024-01-06,286,"Colorado","08"
2024-01-06,159,"Connecticut","09"
2024-01-06,37,"District of Columbia","11"
2024-01-06,34,"Delaware","10"
2024-01-06,1070,"Florida","12"
2024-01-06,627,"Georgia","13"
2024-01-06,25,"Hawaii","15"
2024-01-06,84,"Iowa","19"
2024-01-06,102,"Idaho","16"
2024-01-06,380,"Illinois","17"
2024-01-06,443,"Indiana","18"
2024-01-06,101,"Kansas","20"
2024-01-06,240,"Kentucky","21"
2024-01-06,252,"Louisiana","22"
2024-01-06,518,"Massachusetts","25"
2024-01-06,245,"Maryland","24"
2024-01-06,47,"Maine","23"
2024-01-06,381,"Michigan","26"
2024-01-06,161,"Minnesota","27"
2024-01-06,316,"Missouri","29"
2024-01-06,230,"Mississippi","28"
2024-01-06,114,"Montana","30"
2024-01-06,505,"North Carolina","37"
2024-01-06,32,"North Dakota","38"
2024-01-06,55,"Nebraska","31"
2024-01-06,47,"New Hampshire","33"
2024-01-06,570,"New Jersey","34"
2024-01-06,154,"New Mexico","35"
2024-01-06,145,"Nevada","32"
2024-01-06,1037,"New York","36"
2024-01-06,542,"Ohio","39"
2024-01-06,210,"Oklahoma","40"
2024-01-06,115,"Oregon","41"
2024-01-06,577,"Pennsylvania","42"
2024-01-06,34,"Rhode Island","44"
2024-01-06,268,"South Carolina","45"
2024-01-06,32,"South Dakota","46"
2024-01-06,390,"Tennessee","47"
2024-01-06,1964,"Texas","48"
2024-01-06,47,"Utah","49"
2024-01-06,381,"Virginia","51"
2024-01-06,24,"Vermont","50"
2024-01-06,161,"Washington","53"
2024-01-06,265,"Wisconsin","55"
2024-01-06,136,"West Virginia","54"
2024-01-06,56,"Wyoming","56"
2024-01-13,9,"Alaska","02"
2024-01-13,169,"Alabama","01"
2024-01-13,227,"Arkansas","05"
2024-01-13,682,"Arizona","04"
2024-01-13,1096,"California","06"
2024-01-13,197,"Colorado","08"
2024-01-13,128,"Connecticut","09"
2024-01-13,27,"District of Columbia","11"
2024-01-13,32,"Delaware","10"
2024-01-13,908,"Florida","12"
2024-01-13,486,"Georgia","13"
2024-01-13,23,"Hawaii","15"
2024-01-13,95,"Iowa","19"
2024-01-13,88,"Idaho","16"
2024-01-13,335,"Illinois","17"
2024-01-13,402,"Indiana","18"
2024-01-13,66,"Kansas","20"
2024-01-13,197,"Kentucky","21"
2024-01-13,141,"Louisiana","22"
2024-01-13,401,"Massachusetts","25"
2024-01-13,198,"Maryland","24"
2024-01-13,40,"Maine","23"
2024-01-13,346,"Michigan","26"
2024-01-13,123,"Minnesota","27"
2024-01-13,266,"Missouri","29"
2024-01-13,158,"Mississippi","28"
2024-01-13,81,"Montana","30"
2024-01-13,310,"North Carolina","37"
2024-01-13,41,"North Dakota","38"
2024-01-13,35,"Nebraska","31"
2024-01-13,30,"New Hampshire","33"
2024-01-13,441,"New Jersey","34"
2024-01-13,114,"New Mexico","35"
2024-01-13,78,"Nevada","32"
2024-01-13,862,"New York","36"
2024-01-13,505,"Ohio","39"
2024-01-13,253,"Oklahoma","40"
2024-01-13,85,"Oregon","41"
2024-01-13,454,"Pennsylvania","42"
2024-01-13,34,"Rhode Island","44"
2024-01-13,197,"South Carolina","45"
2024-01-13,16,"South Dakota","46"
2024-01-13,350,"Tennessee","47"
2024-01-13,1682,"Texas","48"
2024-01-13,28,"Utah","49"
2024-01-13,302,"Virginia","51"
2024-01-13,26,"Vermont","50"
2024-01-13,145,"Washington","53"
2024-01-13,175,"Wisconsin","55"
2024-01-13,145,"West Virginia","54"
2024-01-13,23,"Wyoming","56"
2024-01-20,7,"Alaska","02"
2024-01-20,142,"Alabama","01"
2024-01-20,275,"Arkansas","05"
2024-01-20,616,"Arizona","04"
2024-01-20,732,"California","06"
2024-01-20,229,"Colorado","08"
2024-01-20,156,"Connecticut","09"
2024-01-20,21,"District of Columbia","11"
2024-01-20,28,"Delaware","10"
2024-01-20,835,"Florida","12"
2024-01-20,455,"Georgia","13"
2024-01-20,30,"Hawaii","15"
2024-01-20,76,"Iowa","19"
2024-01-20,69,"Idaho","16"
2024-01-20,275,"Illinois","17"
2024-01-20,428,"Indiana","18"
2024-01-20,68,"Kansas","20"
2024-01-20,251,"Kentucky","21"
2024-01-20,130,"Louisiana","22"
2024-01-20,391,"Massachusetts","25"
2024-01-20,171,"Maryland","24"
2024-01-20,34,"Maine","23"
2024-01-20,388,"Michigan","26"
2024-01-20,144,"Minnesota","27"
2024-01-20,272,"Missouri","29"
2024-01-20,161,"Mississippi","28"
2024-01-20,115,"Montana","30"
2024-01-20,308,"North Carolina","37"
2024-01-20,48,"North Dakota","38"
2024-01-20,47,"Nebraska","31"
2024-01-20,24,"New Hampshire","33"
2024-01-20,345,"New Jersey","34"
2024-01-20,104,"New Mexico","35"
2024-01-20,67,"Nevada","32"
2024-01-20,923,"New York","36"
2024-01-20,590,"Ohio","39"
2024-01-20,346,"Oklahoma","40"
2024-01-20,98,"Oregon","41"
2024-01-20,405,"Pennsylvania","42"
2024-01-20,24,"Rhode Island","44"
2024-01-20,213,"South Carolina","45"
2024-01-20,27,"South Dakota","46"
2024-01-20,280,"Tennessee","47"
2024-01-20,1868,"Texas","48"
2024-01-20,38,"Utah","49"
2024-01-20,262,"Virginia","51"
2024-01-20,21,"Vermont","50"
2024-01-20,120,"Washington","53"
2024-01-20,141,"Wisconsin","55"
2024-01-20,136,"West Virginia","54"
2024-01-20,40,"Wyoming","56"
2024-01-27,8,"Alaska","02"
2024-01-27,103,"Alabama","01"
2024-01-27,245,"Arkansas","05"
2024-01-27,343,"Arizona","04"
2024-01-27,547,"California","06"
2024-01-27,196,"Colorado","08"
2024-01-27,111,"Connecticut","09"
2024-01-27,20,"District of Columbia","11"
2024-01-27,25,"Delaware","10"
2024-01-27,711,"Florida","12"
2024-01-27,354,"Georgia","13"
2024-01-27,5,"Hawaii","15"
2024-01-27,107,"Iowa","19"
2024-01-27,71,"Idaho","16"
2024-01-27,272,"Illinois","17"
2024-01-27,453,"Indiana","18"
2024-01-27,113,"Kansas","20"
2024-01-27,225,"Kentucky","21"
2024-01-27,123,"Louisiana","22"
2024-01-27,446,"Massachusetts","25"
2024-01-27,113,"Maryland","24"
2024-01-27,65,"Maine","23"
2024-01-27,483,"Michigan","26"
2024-01-27,150,"Minnesota","27"
2024-01-27,303,"Missouri","29"
2024-01-27,111,"Mississippi","28"
2024-01-27,85,"Montana","30"
2024-01-27,255,"North Carolina","37"
2024-01-27,40,"North Dakota","38"
2024-01-27,47,"Nebraska","31"
2024-01-27,37,"New Hampshire","33"
2024-01-27,331,"New Jersey","34"
2024-01-27,77,"New Mexico","35"
2024-01-27,58,"Nevada","32"
2024-01-27,769,"New York","36"
2024-01-27,591,"Ohio","39"
2024-01-27,419,"Oklahoma","40"
2024-01-27,84,"Oregon","41"
2024-01-27,450,"Pennsylvania","42"
2024-01-27,17,"Rhode Island","44"
2024-01-27,175,"South Carolina","45"
2024-01-27,23,"South Dakota","46"
2024-01-27,223,"Tennessee","47"
2024-01-27,1869,"Texas","48"
2024-01-27,28,"Utah","49"
2024-01-27,184,"Virginia","51"
2024-01-27,18,"Vermont","50"
2024-01-27,105,"Washington","53"
2024-01-27,175,"Wisconsin","55"
2024-01-27,127,"West Virginia","54"
2024-01-27,39,"Wyoming","56"
2024-02-03,11,"Alaska","02"
2024-02-03,109,"Alabama","01"
2024-02-03,291,"Arkansas","05"
2024-02-03,183,"Arizona","04"
2024-02-03,464,"California","06"
2024-02-03,196,"Colorado","08"
2024-02-03,142,"Connecticut","09"
2024-02-03,14,"District of Columbia","11"
2024-02-03,25,"Delaware","10"
2024-02-03,828,"Florida","12"
2024-02-03,308,"Georgia","13"
2024-02-03,17,"Hawaii","15"
2024-02-03,112,"Iowa","19"
2024-02-03,61,"Idaho","16"
2024-02-03,250,"Illinois","17"
2024-02-03,487,"Indiana","18"
2024-02-03,139,"Kansas","20"
2024-02-03,284,"Kentucky","21"
2024-02-03,97,"Louisiana","22"
2024-02-03,432,"Massachusetts","25"
2024-02-03,111,"Maryland","24"
2024-02-03,77,"Maine","23"
2024-02-03,664,"Michigan","26"
2024-02-03,164,"Minnesota","27"
2024-02-03,344,"Missouri","29"
2024-02-03,86,"Mississippi","28"
2024-02-03,82,"Montana","30"
2024-02-03,174,"North Carolina","37"
2024-02-03,31,"North Dakota","38"
2024-02-03,54,"Nebraska","31"
2024-02-03,43,"New Hampshire","33"
2024-02-03,323,"New Jersey","34"
2024-02-03,78,"New Mexico","35"
2024-02-03,35,"Nevada","32"
2024-02-03,768,"New York","36"
2024-02-03,607,"Ohio","39"
2024-02-03,464,"Oklahoma","40"
2024-02-03,87,"Oregon","41"
2024-02-03,425,"Pennsylvania","42"
2024-02-03,21,"Rhode Island","44"
2024-02-03,132,"South Carolina","45"
2024-02-03,18,"South Dakota","46"
2024-02-03,196,"Tennessee","47"
2024-02-03,1500,"Texas","48"
2024-02-03,16,"Utah","49"
2024-02-03,174,"Virginia","51"
2024-02-03,20,"Vermont","50"
2024-02-03,80,"Washington","53"
2024-02-03,178,"Wisconsin","55"
2024-02-03,131,"West Virginia","54"
2024-02-03,33,"Wyoming","56"
2024-02-10,2,"Alaska","02"
2024-02-10,120,"Alabama","01"
2024-02-10,258,"Arkansas","05"
2024-02-10,204,"Arizona","04"
2024-02-10,342,"California","06"
2024-02-10,137,"Colorado","08"
2024-02-10,119,"Connecticut","09"
2024-02-10,19,"District of Columbia","11"
2024-02-10,36,"Delaware","10"
2024-02-10,678,"Florida","12"
2024-02-10,259,"Georgia","13"
2024-02-10,10,"Hawaii","15"
2024-02-10,124,"Iowa","19"
2024-02-10,59,"Idaho","16"
2024-02-10,262,"Illinois","17"
2024-02-10,439,"Indiana","18"
2024-02-10,111,"Kansas","20"
2024-02-10,282,"Kentucky","21"
2024-02-10,85,"Louisiana","22"
2024-02-10,512,"Massachusetts","25"
2024-02-10,123,"Maryland","24"
2024-02-10,86,"Maine","23"
2024-02-10,770,"Michigan","26"
2024-02-10,173,"Minnesota","27"
2024-02-10,354,"Missouri","29"
2024-02-10,94,"Mississippi","28"
2024-02-10,24,"Montana","30"
2024-02-10,179,"North Carolina","37"
2024-02-10,29,"North Dakota","38"
2024-02-10,54,"Nebraska","31"
2024-02-10,41,"New Hampshire","33"
2024-02-10,370,"New Jersey","34"
2024-02-10,73,"New Mexico","35"
2024-02-10,51,"Nevada","32"
2024-02-10,789,"New York","36"
2024-02-10,610,"Ohio","39"
2024-02-10,389,"Oklahoma","40"
2024-02-10,65,"Oregon","41"
2024-02-10,493,"Pennsylvania","42"
2024-02-10,29,"Rhode Island","44"
2024-02-10,130,"South Carolina","45"
2024-02-10,26,"South Dakota","46"
2024-02-10,195,"Tennessee","47"
2024-02-10,1125,"Texas","48"
2024-02-10,19,"Utah","49"
2024-02-10,195,"Virginia","51"
2024-02-10,21,"Vermont","50"
2024-02-10,73,"Washington","53"
2024-02-10,209,"Wisconsin","55"
2024-02-10,184,"West Virginia","54"
2024-02-10,44,"Wyoming","56"
2024-02-17,4,"Alaska","02"
2024-02-17,87,"Alabama","01"
2024-02-17,275,"Arkansas","05"
2024-02-17,204,"Arizona","04"
2024-02-17,302,"California","06"
2024-02-17,129,"Colorado","08"
2024-02-17,171,"Connecticut","09"
2024-02-17,18,"District of Columbia","11"
2024-02-17,24,"Delaware","10"
2024-02-17,619,"Florida","12"
2024-02-17,192,"Georgia","13"
2024-02-17,14,"Hawaii","15"
2024-02-17,157,"Iowa","19"
2024-02-17,90,"Idaho","16"
2024-02-17,318,"Illinois","17"
2024-02-17,419,"Indiana","18"
2024-02-17,82,"Kansas","20"
2024-02-17,279,"Kentucky","21"
2024-02-17,94,"Louisiana","22"
2024-02-17,463,"Massachusetts","25"
2024-02-17,118,"Maryland","24"
2024-02-17,69,"Maine","23"
2024-02-17,974,"Michigan","26"
2024-02-17,159,"Minnesota","27"
2024-02-17,454,"Missouri","29"
2024-02-17,55,"Mississippi","28"
2024-02-17,22,"Montana","30"
2024-02-17,160,"North Carolina","37"
2024-02-17,25,"North Dakota","38"
2024-02-17,84,"Nebraska","31"
2024-02-17,33,"New Hampshire","33"
2024-02-17,297,"New Jersey","34"
2024-02-17,60,"New Mexico","35"
2024-02-17,43,"Nevada","32"
2024-02-17,793,"New York","36"
2024-02-17,658,"Ohio","39"
2024-02-17,169,"Oklahoma","40"
2024-02-17,89,"Oregon","41"
2024-02-17,493,"Pennsylvania","42"
2024-02-17,34,"Rhode Island","44"
2024-02-17,111,"South Carolina","45"
2024-02-17,42,"South Dakota","46"
2024-02-17,201,"Tennessee","47"
2024-02-17,995,"Texas","48"
2024-02-17,9,"Utah","49"
2024-02-17,207,"Virginia","51"
2024-02-17,26,"Vermont","50"
2024-02-17,97,"Washington","53"
2024-02-17,213,"Wisconsin","55"
2024-02-17,163,"West Virginia","54"
2024-02-17,27,"Wyoming","56"
2024-02-24,11,"Alaska","02"
2024-02-24,81,"Alabama","01"
2024-02-24,278,"Arkansas","05"
2024-02-24,182,"Arizona","04"
2024-02-24,266,"California","06"
2024-02-24,93,"Colorado","08"
2024-02-24,212,"Connecticut","09"
2024-02-24,15,"District of Columbia","11"
2024-02-24,33,"Delaware","10"
2024-02-24,538,"Florida","12"
2024-02-24,203,"Georgia","13"
2024-02-24,16,"Hawaii","15"
2024-02-24,180,"Iowa","19"
2024-02-24,61,"Idaho","16"
2024-02-24,331,"Illinois","17"
2024-02-24,390,"Indiana","18"
2024-02-24,87,"Kansas","20"
2024-02-24,280,"Kentucky","21"
2024-02-24,77,"Louisiana","22"
2024-02-24,508,"Massachusetts","25"
2024-02-24,176,"Maryland","24"
2024-02-24,64,"Maine","23"
2024-02-24,1017,"Michigan","26"
2024-02-24,182,"Minnesota","27"
2024-02-24,444,"Missouri","29"
2024-02-24,67,"Mississippi","28"
2024-02-24,27,"Montana","30"
2024-02-24,160,"North Carolina","37"
2024-02-24,22,"North Dakota","38"
2024-02-24,95,"Nebraska","31"
2024-02-24,39,"New Hampshire","33"
2024-02-24,343,"New Jersey","34"
2024-02-24,61,"New Mexico","35"
2024-02-24,49,"Nevada","32"
2024-02-24,773,"New York","36"
2024-02-24,637,"Ohio","39"
2024-02-24,179,"Oklahoma","40"
2024-02-24,76,"Oregon","41"
2024-02-24,544,"Pennsylvania","42"
2024-02-24,27,"Rhode Island","44"
2024-02-24,107,"South Carolina","45"
2024-02-24,46,"South Dakota","46"
2024-02-24,236,"Tennessee","47"
2024-02-24,811,"Texas","48"
2024-02-24,17,"Utah","49"
2024-02-24,219,"Virginia","51"
2024-02-24,30,"Vermont","50"
2024-02-24,75,"Washington","53"
2024-02-24,200,"Wisconsin","55"
2024-02-24,181,"West Virginia","54"
2024-02-24,25,"Wyoming","56"
2024-03-02,5,"Alaska","02"
2024-03-02,85,"Alabama","01"
2024-03-02,247,"Arkansas","05"
2024-03-02,125,"Arizona","04"
2024-03-02,207,"California","06"
2024-03-02,80,"Colorado","08"
2024-03-02,165,"Connecticut","09"
2024-03-02,36,"District of Columbia","11"
2024-03-02,26,"Delaware","10"
2024-03-02,536,"Florida","12"
2024-03-02,156,"Georgia","13"
2024-03-02,9,"Hawaii","15"
2024-03-02,178,"Iowa","19"
2024-03-02,70,"Idaho","16"
2024-03-02,267,"Illinois","17"
2024-03-02,414,"Indiana","18"
2024-03-02,84,"Kansas","20"
2024-03-02,190,"Kentucky","21"
2024-03-02,55,"Louisiana","22"
2024-03-02,402,"Massachusetts","25"
2024-03-02,170,"Maryland","24"
2024-03-02,50,"Maine","23"
2024-03-02,851,"Michigan","26"
2024-03-02,174,"Minnesota","27"
2024-03-02,408,"Missouri","29"
2024-03-02,61,"Mississippi","28"
